age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,salary
25,4,9,4,10,3,4,1,0,0,40,
54,2,5,2,8,0,4,1,0,0,40,
50,6,13,0,12,1,4,1,0,0,50,
58,7,13,2,4,0,4,1,0,0,40,
17,4,7,4,8,3,4,1,0,0,20,
40,4,9,2,4,0,4,1,7688,0,50,
27,4,13,4,12,3,4,1,0,0,40,
20,4,9,5,12,3,4,0,0,0,26,
22,4,7,2,3,0,4,1,0,0,35,
80,6,7,2,4,0,4,1,0,0,25,
52,4,9,0,14,1,4,1,0,0,45,
40,1,13,2,1,0,4,1,7298,0,48,
48,4,6,5,7,3,4,0,0,0,48,
62,4,9,2,6,0,4,1,0,0,25,
32,4,12,2,13,0,4,1,0,0,42,
21,0,10,4,0,1,4,0,0,0,28,
58,1,13,2,4,0,4,1,0,0,40,
37,6,14,2,4,0,4,1,0,0,60,
29,5,16,2,10,0,4,1,0,0,35,
25,4,9,4,8,1,4,1,0,0,40,
26,4,10,4,7,3,4,1,0,0,40,
50,4,10,2,12,0,4,1,0,0,50,
30,1,13,2,10,0,4,1,0,0,40,
30,2,13,2,10,0,4,1,0,0,80,
59,4,9,6,8,1,4,0,0,0,10,
36,4,9,4,6,3,4,1,0,0,40,
37,4,14,2,4,0,4,1,0,0,50,
42,4,13,2,4,5,4,0,0,0,40,
34,4,13,2,4,0,2,1,0,0,45,
27,6,5,2,3,0,4,1,0,0,40,
39,4,13,2,13,0,4,1,0,0,50,
41,4,11,2,8,0,1,1,7298,0,60,
34,6,13,2,3,0,1,1,15024,0,70,
41,4,10,2,4,0,4,1,0,0,40,
50,4,10,0,1,4,2,0,0,0,40,
18,4,9,4,6,2,4,0,0,0,28,
23,4,13,4,4,3,4,0,0,0,15,
26,4,9,2,3,0,4,1,0,0,48,
38,4,10,2,14,0,4,1,7298,0,60,
27,4,10,2,10,0,4,1,0,0,88,
21,4,6,4,6,1,3,1,0,0,40,
41,4,9,2,8,0,4,1,0,0,40,
42,6,12,0,3,3,0,1,0,0,35,
25,4,6,4,7,3,4,1,0,0,40,
43,4,13,2,12,0,4,1,0,0,40,
23,4,10,4,6,3,4,1,0,0,15,
40,2,13,2,10,0,4,1,7688,0,40,
23,4,10,4,12,3,2,1,0,0,9,
18,4,7,4,8,1,4,0,0,0,20,
37,4,13,4,4,1,4,1,0,0,50,
58,4,5,2,7,0,2,1,3781,0,40,
36,4,10,4,3,1,4,1,0,0,40,
36,4,12,2,10,0,4,1,0,0,40,
25,4,11,2,10,5,4,0,7688,0,40,
62,4,13,2,4,0,4,1,15024,0,40,
34,4,10,2,14,0,4,1,4064,0,40,
27,4,13,4,10,1,4,0,4865,0,36,
23,4,9,4,12,3,4,1,0,0,35,
55,4,9,0,1,1,4,0,0,0,40,
42,4,9,2,7,0,4,1,0,0,40,
22,4,9,4,1,3,2,0,0,0,38,
44,4,12,2,12,0,4,1,4386,0,40,
42,2,10,2,14,0,4,1,0,0,40,
21,4,9,4,1,4,4,1,0,0,40,
25,4,12,0,1,1,2,0,0,0,45,
31,4,2,5,6,4,4,1,0,0,35,
42,4,10,0,3,1,4,1,0,0,38,
26,4,5,2,3,0,4,1,0,0,20,
62,4,10,2,4,0,4,1,0,1977,98,
28,4,13,2,4,0,4,1,5178,0,50,
34,4,14,2,4,0,4,1,0,0,40,
51,4,13,2,6,0,4,1,0,0,40,
45,2,14,2,10,5,4,0,0,0,45,
44,4,10,2,14,0,4,1,0,0,50,
47,0,4,2,0,0,4,1,0,0,10,
35,4,10,3,5,3,4,1,0,0,40,
46,4,4,2,14,0,4,1,0,0,40,
46,4,12,4,13,1,4,1,0,0,56,
46,4,13,2,4,0,4,1,0,0,53,
66,6,13,2,4,0,4,1,0,0,8,
34,7,9,5,1,4,4,0,0,0,20,
26,4,12,2,12,0,4,1,0,0,40,
29,4,9,2,3,0,4,1,0,0,40,
30,4,9,4,8,1,2,1,0,0,40,
23,4,13,4,1,3,4,0,0,0,40,
46,4,5,2,7,5,4,0,0,0,40,
44,0,6,2,0,0,4,1,0,0,40,
54,4,14,2,12,0,4,1,0,0,68,
54,6,4,2,5,0,4,1,0,0,60,
71,4,5,6,12,4,4,0,0,0,13,
51,4,8,2,3,0,4,1,0,0,45,
32,4,9,4,3,1,4,1,0,0,40,
75,0,9,1,0,5,4,0,2653,0,14,
57,4,7,3,3,1,4,1,0,0,40,
34,4,5,4,3,1,4,1,0,0,40,
40,4,13,0,12,1,4,1,14084,0,40,
21,4,9,4,4,3,4,0,0,0,40,
50,4,14,2,10,0,4,1,0,0,40,
32,4,11,4,3,1,4,1,0,0,44,
37,2,13,2,10,5,4,0,0,0,50,
19,4,4,2,3,0,4,1,0,0,99,
64,4,9,6,1,1,4,0,0,0,30,
17,4,7,4,8,3,2,1,0,0,20,
37,4,11,2,8,0,4,1,0,0,40,
32,4,10,4,3,1,4,1,4650,0,45,
20,4,10,4,8,3,2,1,0,0,20,
39,6,16,4,10,1,4,1,4787,0,40,
18,4,8,4,6,3,4,1,0,0,40,
42,4,14,2,10,0,4,1,0,1902,50,
43,4,10,2,12,0,4,1,3103,0,40,
42,4,13,2,1,0,4,1,0,0,55,
53,2,13,2,10,5,4,0,0,0,60,
52,4,9,2,12,0,4,1,0,0,40,
51,4,6,4,5,3,4,1,0,0,40,
77,5,10,2,12,0,4,1,0,0,8,
25,4,10,4,12,3,2,0,3418,0,30,
38,2,10,4,10,3,4,1,0,0,40,
20,4,9,4,8,1,4,1,0,0,40,
23,4,9,4,3,1,4,1,0,0,30,
27,4,9,4,1,3,4,0,0,0,40,
19,4,7,4,8,3,4,0,0,0,40,
41,4,13,2,12,0,4,1,0,0,40,
47,1,10,2,4,0,2,1,0,0,40,
72,0,13,5,0,1,4,0,991,0,7,
42,4,14,4,4,1,4,0,4650,0,40,
36,4,13,2,12,0,4,1,0,0,40,
42,5,14,2,5,0,4,1,0,0,60,
24,4,13,4,1,3,4,0,0,0,40,
22,4,9,4,6,3,4,1,0,0,40,
29,4,2,2,8,0,4,1,0,0,40,
42,4,15,2,4,0,4,1,15024,0,40,
24,4,13,4,10,3,4,1,0,0,20,
41,4,10,2,1,0,4,1,0,0,45,
29,4,9,4,11,1,1,1,0,0,40,
36,4,9,0,3,3,4,1,0,0,40,
78,5,9,6,12,1,4,1,0,0,45,
43,4,11,2,13,5,4,0,0,1902,32,
34,7,10,5,4,3,4,0,0,0,40,
20,0,10,4,0,3,4,0,0,0,40,
24,4,8,2,3,0,4,1,0,0,40,
36,1,11,2,13,0,4,1,0,0,40,
49,4,10,2,12,0,4,1,0,0,44,
21,4,5,4,14,3,4,1,0,0,40,
51,4,12,5,8,1,2,0,0,0,40,
30,4,9,2,13,0,4,1,0,0,40,
37,4,9,4,3,1,4,1,0,0,40,
30,4,11,4,1,1,4,0,0,0,40,
20,0,10,4,0,2,2,1,34095,0,10,
24,2,9,4,8,3,4,1,0,0,40,
32,4,13,2,12,0,4,1,0,0,42,
36,4,10,0,10,1,4,1,0,0,50,
30,4,7,3,6,4,4,0,0,0,40,
60,7,10,2,14,0,4,1,0,0,40,
56,2,10,0,4,1,4,0,0,0,40,
57,4,7,2,7,0,4,1,0,0,40,
61,1,13,2,4,5,4,0,0,0,40,
50,4,9,2,3,0,4,1,0,0,40,
56,6,9,2,4,0,4,1,0,0,48,
61,5,10,2,12,0,4,1,0,1902,35,
45,4,14,0,4,4,4,1,7430,0,70,
31,4,14,2,10,0,4,1,5178,0,40,
60,6,9,4,4,1,2,1,0,2559,50,
26,4,10,2,10,0,4,1,0,0,40,
56,6,7,2,8,5,4,0,0,0,40,
45,4,7,6,8,4,4,0,0,0,40,
28,4,12,4,4,1,4,1,0,0,65,
45,6,10,2,4,0,0,1,0,0,40,
58,4,5,2,6,0,4,1,0,0,40,
38,4,11,4,13,1,4,0,2354,0,40,
23,4,13,4,4,3,4,0,0,0,40,
49,4,9,2,3,0,4,1,0,0,40,
19,4,10,4,12,3,4,0,0,0,25,
22,4,9,4,8,3,4,1,0,0,40,
23,4,9,2,7,0,4,1,0,0,50,
23,4,9,2,1,5,4,0,3908,0,40,
40,4,9,2,3,0,4,1,0,0,25,
55,1,13,4,10,1,4,0,0,0,40,
34,7,11,4,10,1,4,0,0,0,40,
21,4,9,2,7,0,2,1,0,0,40,
28,4,9,4,8,3,4,0,0,0,40,
43,1,13,3,13,1,1,1,0,0,40,
17,4,5,4,14,1,4,1,0,0,20,
51,6,6,6,14,2,4,0,0,0,40,
37,4,9,2,12,0,4,1,0,0,40,
54,5,13,2,12,0,4,1,0,0,50,
24,4,13,4,12,1,4,1,0,0,30,
35,4,9,2,3,0,4,1,0,0,40,
48,4,9,4,7,1,2,0,2174,0,40,
23,4,11,4,7,3,4,1,0,0,40,
24,4,9,4,9,1,4,0,0,0,45,
24,4,11,4,1,3,4,0,0,0,20,
50,4,4,2,3,0,4,1,3411,0,40,
34,4,9,2,14,0,4,1,0,0,40,
45,4,9,0,1,1,4,0,0,0,40,
36,4,7,4,3,3,4,1,0,0,40,
33,4,13,2,4,0,4,1,0,0,45,
21,4,9,4,8,3,4,0,0,0,20,
32,4,9,2,3,0,4,1,0,0,40,
22,4,3,4,5,2,4,1,0,0,40,
53,4,9,2,13,0,4,1,0,0,40,
36,4,9,2,7,0,4,1,0,0,40,
22,4,13,4,12,3,4,1,0,0,40,
47,4,9,2,11,5,2,0,0,0,40,
25,0,10,4,0,1,0,0,0,0,20,
30,4,9,0,7,4,4,0,0,0,20,
49,0,9,6,0,1,2,0,0,0,40,
23,4,10,4,12,3,4,1,0,0,40,
40,4,6,5,14,3,4,1,0,0,35,
45,2,12,0,13,3,4,1,0,0,40,
61,2,13,2,10,0,4,1,0,0,42,
35,4,9,0,4,4,4,0,0,0,55,
20,4,10,4,8,3,4,0,0,0,25,
27,4,6,4,1,3,4,1,0,0,60,
23,4,9,4,1,3,4,0,0,0,40,
25,4,13,2,10,0,4,1,0,0,40,
65,2,10,6,1,1,4,0,0,0,35,
25,4,9,4,1,4,2,0,0,0,40,
49,4,13,2,12,0,1,1,0,1977,50,
45,4,13,0,1,4,4,0,0,0,40,
46,4,14,0,4,4,4,0,0,323,45,
67,4,9,6,12,1,4,0,0,0,32,
40,4,9,6,7,4,4,0,0,0,40,
51,4,10,2,4,0,4,1,0,0,60,
44,6,13,2,4,0,4,1,0,2415,50,
35,4,9,2,14,0,4,1,0,0,60,
28,4,10,4,12,1,4,1,0,0,40,
44,4,9,0,6,1,4,0,0,0,48,
37,4,10,2,3,0,4,1,0,0,50,
54,4,10,2,14,0,4,1,0,0,45,
33,1,15,2,10,5,4,0,0,0,40,
46,4,9,0,4,1,4,0,0,0,40,
45,4,14,2,4,0,4,1,4386,0,40,
27,4,12,4,4,1,4,1,3325,0,40,
49,4,14,2,12,0,4,1,0,0,50,
51,4,9,0,12,1,4,1,0,0,45,
27,4,9,2,6,0,4,1,0,0,40,
36,4,9,2,7,0,4,1,0,0,40,
59,4,13,2,10,0,4,1,15024,0,40,
24,4,10,4,12,3,4,0,0,0,15,
66,0,11,6,0,1,4,0,0,0,40,
31,4,9,4,8,3,4,0,0,0,38,
35,1,16,4,10,1,0,0,0,0,60,
34,4,13,2,8,5,1,0,7688,0,50,
50,4,10,2,11,0,2,1,0,0,70,
43,5,9,2,12,0,4,1,0,0,50,
21,4,5,4,3,3,4,1,0,0,30,
33,4,5,4,8,1,4,1,0,0,45,
48,4,10,0,1,1,4,0,0,1590,38,
22,4,9,4,9,3,4,0,0,0,36,
29,4,14,2,4,0,1,1,0,0,40,
42,6,11,2,10,0,4,1,0,0,40,
28,6,9,2,3,0,4,1,0,0,50,
36,4,9,4,10,1,4,0,0,0,38,
66,2,9,6,8,1,4,0,0,0,25,
44,4,13,2,10,5,4,0,0,0,20,
45,2,10,0,1,4,2,0,0,0,40,
49,4,9,0,8,3,2,0,0,0,40,
36,4,13,0,10,4,4,0,0,0,45,
48,4,7,2,6,0,4,1,0,0,60,
19,4,9,4,14,3,4,1,0,0,40,
36,4,13,2,1,0,4,1,0,0,40,
41,4,14,2,4,0,4,1,0,0,45,
32,4,10,2,12,0,4,1,0,0,50,
49,4,9,2,3,0,4,1,0,0,40,
51,6,9,2,4,5,4,0,0,0,40,
20,4,10,0,8,3,4,0,0,0,29,
39,4,13,4,1,3,4,0,0,0,40,
38,4,9,2,13,0,4,1,0,0,40,
19,4,10,4,8,3,4,0,0,0,25,
29,2,13,4,6,3,4,1,0,0,40,
52,5,9,2,12,0,1,1,0,0,40,
22,4,11,4,3,1,4,1,0,0,44,
44,5,10,2,4,0,4,1,0,0,80,
43,4,9,0,3,1,4,1,0,0,40,
41,2,10,2,14,0,4,1,3942,0,40,
63,0,9,2,0,0,4,1,0,0,40,
40,4,11,5,12,1,2,1,0,0,44,
40,4,13,4,4,1,4,1,0,0,30,
18,4,7,4,12,3,4,0,0,0,15,
57,5,15,2,10,0,1,1,0,0,50,
54,2,13,2,4,0,1,1,0,0,40,
44,4,13,0,10,4,4,0,0,0,40,
20,4,10,4,12,1,4,1,0,0,30,
40,4,10,2,8,5,4,0,0,0,40,
29,4,10,4,14,4,4,1,0,0,40,
22,4,13,4,1,1,4,1,0,0,40,
44,4,14,2,4,0,4,1,5178,0,40,
45,4,10,0,12,3,4,1,0,0,45,
52,4,13,2,10,0,4,1,0,0,40,
57,4,9,5,7,1,4,1,2174,0,40,
51,2,9,0,11,1,4,1,0,0,40,
23,4,13,4,12,3,2,1,0,0,10,
22,4,11,2,8,0,4,1,0,0,44,
37,4,10,0,4,1,4,0,0,0,40,
58,1,9,0,1,4,2,0,0,0,40,
61,4,6,6,5,4,4,1,0,0,20,
30,4,14,4,10,1,4,0,0,0,45,
23,4,10,4,1,3,4,0,0,0,40,
30,4,6,0,8,1,0,1,0,0,40,
18,4,9,4,8,3,4,1,0,0,25,
34,4,10,2,8,5,4,0,0,1628,12,
23,4,9,4,6,2,2,1,0,0,40,
23,4,10,4,9,3,4,0,0,0,10,
57,4,13,2,12,0,4,1,0,0,55,
58,4,9,2,4,0,4,1,0,0,45,
59,6,9,2,14,0,4,1,0,0,40,
27,4,13,3,1,1,4,1,0,0,40,
50,4,13,2,5,0,4,1,0,0,45,
44,2,14,0,10,4,4,0,0,0,16,
25,4,13,4,13,3,4,0,0,0,40,
33,4,9,0,8,4,4,0,0,0,30,
22,4,10,4,8,3,4,1,0,0,35,
21,4,10,4,3,3,4,1,0,1719,30,
44,4,7,2,10,5,4,0,5178,0,36,
50,4,10,2,12,0,1,1,0,0,50,
44,4,9,2,14,0,4,1,0,0,45,
53,0,9,2,0,0,4,1,0,0,40,
41,4,13,2,4,0,4,1,0,0,50,
54,2,10,6,1,4,4,0,0,0,40,
60,6,4,2,5,0,4,1,0,0,40,
58,4,14,0,10,1,4,1,0,0,20,
27,4,10,2,13,0,4,1,3908,0,40,
43,4,9,4,1,4,4,0,0,0,60,
33,2,12,2,6,0,4,1,0,0,40,
24,4,10,2,14,0,4,1,0,0,65,
41,4,9,4,14,1,4,1,0,0,40,
21,4,9,4,3,3,4,1,0,0,40,
39,4,10,2,3,3,1,1,0,0,40,
27,5,13,4,4,3,4,0,0,0,40,
50,4,9,2,14,0,4,1,0,0,40,
20,4,9,4,6,3,4,1,0,0,40,
46,1,13,2,4,0,4,1,0,0,40,
49,4,7,2,14,0,4,1,0,0,40,
35,7,13,2,4,5,4,0,0,0,35,
56,6,10,2,8,0,4,1,0,0,45,
41,2,14,0,10,1,4,1,0,1974,40,
41,6,10,0,3,1,4,1,0,2001,50,
42,4,9,2,3,0,4,1,0,0,40,
58,2,4,2,3,0,4,1,0,0,40,
43,4,10,2,1,0,4,1,0,0,40,
25,4,9,0,8,1,4,0,0,0,40,
57,4,9,0,1,4,4,0,0,0,42,
49,4,4,6,7,1,4,0,0,0,40,
23,4,10,2,6,0,4,1,0,0,40,
59,4,9,2,3,0,4,1,0,0,40,
50,4,10,2,14,0,4,1,0,0,70,
33,4,13,4,10,1,4,0,0,0,45,
52,4,14,2,13,0,4,1,0,0,45,
37,5,9,2,3,0,4,1,0,0,40,
30,5,9,0,1,4,4,0,0,0,40,
39,5,9,0,3,4,4,1,0,0,60,
54,2,10,0,3,4,4,1,0,0,42,
52,4,9,2,12,0,4,1,0,0,45,
22,2,9,4,11,4,4,1,0,0,56,
19,0,10,4,0,3,4,1,0,0,25,
65,4,9,2,12,0,4,1,9386,0,10,
32,4,13,4,1,1,4,1,0,0,40,
25,4,4,4,7,4,4,1,0,0,40,
34,4,10,4,3,1,4,1,0,0,40,
47,4,11,4,8,1,4,0,0,0,55,
24,4,9,4,5,3,4,1,0,0,98,
63,1,16,0,4,1,4,0,0,2559,60,
48,4,3,4,9,4,4,0,0,0,35,
26,4,9,4,12,1,4,0,0,0,50,
28,4,10,5,7,1,4,1,0,0,40,
23,4,9,4,8,3,2,1,0,0,12,
57,5,15,2,10,0,1,1,15024,0,50,
64,7,13,0,13,1,4,1,0,0,40,
28,4,13,4,4,3,4,1,0,0,50,
28,4,4,2,12,2,4,1,0,0,40,
34,4,10,2,7,0,4,1,0,0,40,
38,6,7,2,4,0,4,1,0,1887,45,
44,4,12,2,5,0,4,1,0,0,60,
34,4,11,4,10,1,4,0,1639,0,20,
18,4,9,2,3,0,4,1,0,0,25,
36,4,8,2,3,0,3,1,0,0,40,
73,6,9,2,5,0,1,1,0,2457,40,
24,4,9,4,8,3,4,1,0,0,40,
29,2,13,2,4,0,2,1,0,0,40,
33,4,10,2,10,0,4,1,0,0,40,
57,1,9,5,1,2,2,0,0,0,35,
41,4,11,4,3,1,4,0,0,0,40,
55,4,6,6,14,1,2,0,0,0,35,
21,4,6,2,3,0,4,1,0,0,40,
36,6,14,2,10,0,4,1,0,0,45,
26,4,10,4,10,1,3,1,0,0,50,
32,0,13,2,0,5,4,0,0,0,20,
40,4,10,0,13,4,4,0,0,213,40,
32,4,9,2,3,0,4,1,0,0,40,
21,4,10,4,8,3,4,0,0,0,40,
59,7,10,2,4,0,4,1,0,2179,40,
29,4,9,4,12,4,2,0,0,1138,40,
29,6,10,0,7,1,4,1,0,0,48,
59,5,14,2,4,0,4,1,15024,0,80,
58,4,9,2,14,0,4,1,0,0,40,
47,4,9,2,7,0,4,1,0,0,45,
44,4,9,0,1,1,4,0,0,1504,45,
31,4,9,4,8,3,4,1,0,0,40,
42,6,9,2,3,0,4,1,0,0,35,
19,4,9,4,8,3,4,1,0,0,25,
66,4,9,2,12,0,4,1,0,0,50,
41,4,9,2,7,0,4,1,0,0,45,
22,4,10,4,12,3,4,0,0,0,30,
31,4,9,4,12,3,4,0,0,1594,30,
30,4,13,4,12,1,4,1,0,0,40,
36,6,9,5,8,1,4,0,0,0,16,
75,0,16,4,0,1,4,1,0,0,40,
41,7,12,0,10,4,1,0,0,0,36,
19,4,10,4,6,3,4,1,0,0,20,
60,4,9,2,8,0,4,1,0,0,40,
24,4,7,4,14,3,4,1,0,0,40,
25,4,7,2,7,0,4,1,0,0,40,
52,4,10,4,4,1,4,0,0,0,50,
30,4,13,4,4,1,4,0,0,0,45,
37,4,9,2,3,0,4,1,0,0,40,
55,6,16,0,4,1,4,0,0,0,30,
20,4,10,4,1,2,2,0,0,0,24,
32,4,4,4,9,1,4,0,0,0,15,
18,4,9,4,8,3,4,1,0,0,35,
24,4,10,4,3,3,4,1,0,0,40,
33,2,10,2,11,0,4,1,0,0,45,
76,0,10,6,0,4,4,0,0,0,40,
57,2,14,2,11,0,4,1,0,0,14,
53,4,14,0,10,4,4,0,0,1876,38,
19,4,9,4,12,1,4,0,0,0,40,
50,2,15,2,10,0,4,1,0,0,40,
27,4,13,4,4,1,4,1,0,0,50,
40,4,11,5,3,1,4,0,0,0,60,
26,0,6,5,0,1,4,1,0,0,40,
47,5,9,2,12,0,4,1,0,0,55,
39,1,11,2,10,0,4,1,0,0,50,
49,7,10,0,1,3,4,1,0,0,40,
28,6,10,2,10,0,4,1,0,0,7,
33,0,10,2,0,5,2,0,0,0,30,
50,4,13,2,4,0,4,1,15024,0,40,
28,4,7,4,14,3,4,1,0,0,50,
30,4,9,2,12,0,4,1,0,0,40,
47,4,14,2,4,0,4,1,99999,0,50,
39,4,13,2,10,0,4,1,0,0,40,
37,4,9,2,12,0,4,1,0,0,50,
50,4,9,2,12,0,4,1,0,0,80,
37,4,6,2,7,0,4,1,0,0,40,
26,4,9,2,7,0,4,1,0,0,40,
55,4,11,2,3,0,4,1,0,0,40,
46,4,13,2,10,0,4,1,0,0,40,
32,4,9,2,12,0,4,1,0,0,60,
26,4,13,4,3,1,4,1,0,0,45,
32,4,9,2,14,0,4,1,7298,0,40,
43,4,10,4,6,3,1,0,1055,0,40,
19,4,9,0,3,1,4,0,0,0,40,
38,4,9,0,8,1,4,0,0,0,75,
38,4,3,2,12,0,4,1,0,0,40,
65,4,11,2,1,5,4,0,0,0,40,
70,6,10,2,4,0,4,1,0,2246,40,
48,0,9,6,0,4,4,0,0,0,25,
44,4,13,5,7,4,2,0,0,0,7,
32,4,10,4,12,1,4,1,0,0,50,
30,2,9,4,11,3,2,0,0,0,40,
49,1,12,2,1,0,4,1,0,0,60,
23,4,9,4,1,3,2,0,0,0,40,
25,4,10,2,6,0,4,1,0,0,16,
19,4,10,4,1,3,4,0,0,0,15,
27,4,11,4,3,1,4,1,0,0,40,
43,7,9,4,14,1,4,1,0,0,60,
38,4,9,2,3,0,4,1,0,0,50,
42,4,14,2,10,0,4,1,0,0,60,
33,1,13,4,1,3,4,1,0,0,38,
30,4,13,2,4,0,4,1,0,0,40,
29,4,13,4,13,1,4,1,0,0,40,
30,4,7,2,3,0,4,1,0,0,40,
26,4,9,2,13,0,4,1,0,0,40,
43,4,13,2,10,0,4,1,0,0,40,
30,4,9,2,8,5,4,0,0,0,45,
38,4,10,2,14,0,4,1,0,0,40,
48,4,14,2,4,0,4,1,0,0,40,
57,4,13,2,12,0,4,1,0,1887,55,
30,4,9,2,12,5,4,0,0,0,30,
42,2,14,5,4,4,2,1,0,0,45,
31,6,9,2,4,0,4,1,0,0,70,
32,4,10,4,3,1,4,1,0,0,40,
28,4,13,2,4,0,4,1,0,0,40,
63,4,9,2,6,0,4,1,0,0,40,
32,4,9,2,14,0,4,1,0,0,40,
20,4,10,4,6,3,4,1,0,0,12,
51,6,14,2,10,5,4,0,0,0,30,
36,4,13,4,8,1,4,1,2176,0,20,
24,4,10,2,12,0,0,1,0,0,40,
41,2,11,0,1,4,4,0,0,0,44,
21,4,9,4,7,3,4,1,0,0,40,
27,4,10,4,3,1,1,1,0,1876,45,
17,4,5,4,8,3,2,1,0,0,35,
45,4,2,2,8,5,4,0,0,0,40,
39,7,9,5,1,4,4,0,0,625,35,
21,4,10,4,10,3,0,0,0,0,4,
29,4,13,4,10,1,4,1,8614,0,45,
39,4,14,4,12,1,4,1,0,2444,45,
42,4,9,5,14,2,2,1,0,0,40,
22,4,3,2,3,2,4,1,0,0,40,
21,0,10,4,0,3,4,0,0,0,40,
59,4,9,6,1,1,4,0,0,0,40,
40,4,14,2,4,0,4,1,0,0,65,
45,4,10,0,8,1,4,0,0,0,40,
35,4,9,0,4,1,4,1,0,0,50,
58,4,9,2,5,0,4,1,0,0,20,
45,4,10,2,3,0,4,1,0,1848,40,
29,4,9,2,7,0,0,1,0,0,45,
21,4,7,4,3,3,4,1,0,0,45,
51,4,9,2,13,0,4,1,0,0,40,
34,2,10,2,8,5,4,0,0,0,40,
40,4,13,0,1,1,4,0,0,0,35,
45,4,7,0,1,4,4,0,0,0,16,
38,6,6,2,12,0,4,1,0,1887,40,
22,4,13,4,1,3,4,0,0,0,40,
37,4,5,2,8,0,4,1,3137,0,40,
62,4,6,0,8,4,4,0,0,0,40,
32,1,13,4,4,1,4,0,0,0,60,
36,4,13,2,10,5,4,0,0,0,4,
43,4,9,4,3,1,4,1,0,0,40,
37,4,9,2,14,0,4,1,0,0,40,
33,0,13,2,0,5,1,0,0,0,40,
28,4,9,4,14,4,4,1,0,0,55,
49,0,10,6,0,4,4,0,0,0,28,
47,2,9,2,8,5,4,0,0,0,7,
59,4,9,0,1,1,4,0,0,0,40,
35,4,9,2,7,0,4,1,0,0,40,
35,4,13,2,12,0,4,1,0,0,40,
29,6,13,4,10,2,4,1,0,0,40,
57,4,12,0,10,1,2,0,0,0,40,
41,4,13,2,4,0,4,1,0,0,60,
37,4,14,2,10,0,4,1,0,0,45,
20,2,10,4,5,3,4,1,0,0,40,
44,4,9,2,12,0,4,1,0,0,60,
20,2,9,4,1,1,4,0,0,0,30,
38,6,13,2,1,5,4,0,0,0,28,
23,4,9,2,1,2,4,1,0,0,40,
24,4,9,3,12,3,4,0,0,0,36,
46,4,13,2,12,0,4,1,0,0,40,
32,2,9,2,14,0,4,1,0,0,40,
21,6,9,2,3,0,4,1,0,0,40,
32,4,10,2,12,0,4,1,0,0,40,
41,4,10,0,12,3,4,1,2174,0,45,
51,4,9,2,7,0,4,1,0,0,40,
69,6,4,4,5,2,4,1,1848,0,10,
39,5,9,2,3,0,4,1,5178,0,50,
43,4,10,0,3,1,4,1,0,0,40,
51,1,13,2,5,0,4,1,5178,0,40,
43,4,9,0,8,1,4,1,0,0,40,
35,6,7,0,4,4,4,0,0,0,84,
32,4,9,0,3,3,4,1,0,0,40,
25,4,13,4,10,3,4,0,0,0,21,
64,4,10,6,12,1,4,0,0,0,40,
28,4,13,2,4,5,4,0,0,0,40,
44,4,2,2,11,2,4,1,0,0,40,
40,4,13,2,13,0,4,1,0,0,40,
21,4,10,4,6,3,1,1,0,0,40,
23,4,9,4,3,1,4,1,0,0,40,
23,4,10,4,8,4,4,0,0,0,20,
19,4,9,4,8,3,2,1,0,0,40,
61,4,10,2,13,0,4,1,0,0,25,
47,5,4,4,3,1,3,1,0,0,40,
39,4,6,2,6,0,4,1,0,0,45,
51,4,9,2,1,5,4,0,7688,0,40,
25,4,6,2,4,0,4,1,0,0,40,
33,4,9,2,12,0,4,1,0,0,45,
34,7,10,0,1,1,4,0,0,0,38,
54,6,10,2,12,0,4,1,0,0,50,
24,4,13,4,13,3,4,0,0,0,40,
28,4,9,4,7,3,3,1,0,0,50,
33,4,10,2,12,0,4,1,0,0,44,
63,0,9,2,0,0,4,1,0,0,14,
31,4,9,2,14,0,4,1,0,0,60,
70,5,9,2,4,0,4,1,0,0,16,
43,4,9,2,7,5,4,0,0,0,40,
36,4,10,2,1,5,4,0,0,0,12,
50,2,7,4,3,4,4,1,0,0,40,
21,4,10,4,8,1,2,0,0,0,30,
31,4,10,5,13,4,2,0,0,0,40,
19,0,10,4,0,3,4,0,0,0,30,
39,4,10,0,1,4,4,0,0,0,35,
29,4,4,2,8,5,4,0,0,0,40,
39,4,10,0,6,1,4,1,0,0,40,
17,4,4,4,5,2,3,1,0,0,40,
46,4,10,0,12,4,4,0,0,0,40,
62,4,9,2,3,0,4,1,0,0,40,
32,4,6,0,8,4,2,0,0,0,23,
28,4,9,4,8,3,2,0,0,0,40,
19,4,10,4,12,2,2,0,0,0,40,
61,2,16,2,4,0,4,1,4064,0,40,
18,4,10,4,12,3,4,1,0,0,25,
39,6,15,2,10,0,4,1,0,2415,50,
24,2,13,2,11,0,4,1,0,0,45,
38,4,10,2,3,0,4,1,0,0,41,
38,4,14,2,10,0,2,1,0,0,40,
17,4,6,4,12,3,4,1,0,0,20,
28,4,9,2,3,0,4,1,0,0,40,
52,4,9,2,12,0,4,1,0,0,8,
61,4,15,2,10,0,4,1,15024,0,20,
69,4,3,2,7,0,4,1,0,2267,40,
19,4,9,4,12,3,4,0,0,0,25,
26,4,10,2,1,0,4,1,0,0,40,
34,5,10,2,4,0,4,1,0,0,40,
70,4,5,2,7,5,4,0,2653,0,40,
